Measurement Year,Facility Name,Current Facility Name,Facility ID,Facility OPCERT,Facility Medicare Number,Measure Short Name,Measure Full Name,Measure ID Number,First Quintile,Second Quintile,Third Quintile,Fourth Quintile,Fifth Quintile,Numeric Value,Character Value,Quintile,Points,Comments,City,County,Region,Location
2023,Greenfield Health & Rehab Center,Greenfield Health & Rehab Center,7711,1467301,335182,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,6.2,,3,2,,Lancaster,Erie,WRO,"(42.895, -78.6321)"
2023,Greenfield Health & Rehab Center,Greenfield Health & Rehab Center,7711,1467301,335182,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,78,,2,3,,Lancaster,Erie,WRO,"(42.895, -78.6321)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,0.9,,NA,5,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,RESIDENT PRESSURE ULCER,Percent of long stay high risk residents with pressure ulcers,4,5.7,7.6,9.6,12.2,27,10.2,,4,0,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,28.8,,5,0,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,5.5,,NA,0,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,3.5,,3,1,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,7,,NA,5,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,11,,2,3,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,41.8,49.3,55.5,62.3,100,,DNA,NA,0,Data not available,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,4,45.6,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,Yes,NA,5,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,95,,1,5,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,79,,2,3,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,63,,4,0,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,11.33,24,36.67,58,190.83,4,,NA,7,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,96,,1,5,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,4,,,,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,5.9,,4,2,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Groton Community Health Care Center Residential Care Facility,Groton Community Health Care Center Residential Care Facility,2550,5401305,335658,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,10,,5,0,,Groton,Tompkins,CNYRO,"(42.5855, -76.3706)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,25.3,30.7,35.5,41.3,73.5,27.4,,2,4,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,2.6,,NA,5,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,1,,NA,5,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,10,18,26.67,37.33,151,2,,NA,2,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,RESIDENT PRESSURE ULCER,Percent of long stay high risk residents with pressure ulcers,4,5.7,7.6,9.6,12.2,27,3.9,,1,5,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,77,,4,0,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,3,,,,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,3,51.1,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,5.9,,4,2,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,14,,3,1,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,0,,NA,5,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,22.2,,4,0,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,4.8,,2,3,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,73,,4,0,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,3.4,,3,1,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,Yes,NA,5,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,94,,1,5,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Gurwin Jewish Nursing and Rehabilitation Center,Gurwin Jewish Nursing and Rehabilitation Center,3989,5153307,335696,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,79,,2,3,,Commack,Suffolk,MARO,"(40.8282, -73.2999)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,13.7,,5,0,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,41.8,49.3,55.5,62.3,100,40,,1,5,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,0,,NA,5,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,3.2,,NA,5,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,RESIDENT PRESSURE ULCER,Percent of long stay high risk residents with pressure ulcers,4,5.7,7.6,9.6,12.2,27,19.9,,5,0,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,4,,2,3,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,11.33,24,36.67,58,190.83,3,,NA,4,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,0.5,,1,5,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,11,,2,3,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,90,,1,5,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,10.6,,NA,0,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,90,,1,5,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,1,,,,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,5.4,,3,6,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,1,62.2,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,98,,1,5,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,72,,4,0,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,4799,1101306,335768,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,Yes,NA,5,,Cortland,Cortland,CNYRO,"(42.6091, -76.1862)"
2023,Hamilton Manor Nursing Home,Hamilton Manor Nursing Home,472,2701364,335615,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,23,,5,0,,Rochester,Monroe,WRO,"(43.2158, -77.6959)"
2023,Hamilton Manor Nursing Home,Hamilton Manor Nursing Home,472,2701364,335615,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,6.67,15.33,22.67,39.17,96.33,4,,NA,7,,Rochester,Monroe,WRO,"(43.2158, -77.6959)"
2023,Hamilton Manor Nursing Home,Hamilton Manor Nursing Home,472,2701364,335615,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,40,,4,0,,Rochester,Monroe,WRO,"(43.2158, -77.6959)"
2023,Hamilton Manor Nursing Home,Hamilton Manor Nursing Home,472,2701364,335615,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Rochester,Monroe,WRO,"(43.2158, -77.6959)"
2023,Hamilton Manor Nursing Home,Hamilton Manor Nursing Home,472,2701364,335615,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,77,,2,3,,Rochester,Monroe,WRO,"(43.2158, -77.6959)"
2023,Hamilton Manor Nursing Home,Hamilton Manor Nursing Home,472,2701364,335615,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,4.2,,NA,5,,Rochester,Monroe,WRO,"(43.2158, -77.6959)"
2023,Hamilton Manor Nursing Home,Hamilton Manor Nursing Home,472,2701364,335615,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,3.6,,2,3,,Rochester,Monroe,WRO,"(43.2158, -77.6959)"
2023,Hamilton Manor Nursing Home,Hamilton Manor Nursing Home,472,2701364,335615,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,Yes,NA,5,,Rochester,Monroe,WRO,"(43.2158, -77.6959)"
